sample_id,prediction_date,regime_bucket,sample_seed,model_scope,qqq_close,qqq_ret_1d,qqq_ret_20d,qqq_dist_ma_50,qqq_dist_ma_200,qqq_volume_ratio_20,qqq_realized_vol_20,qqq_drawdown_60,vix_close,vix_change_5d,hyg_close,hyg_change_5d,technical_trend_score,market_pressure_score,future_return_1d,future_return_5d,future_return_20d,future_max_drawdown_1d,future_max_drawdown_5d,future_max_drawdown_20d,kg_coverage_state,fundamental_coverage_state,independent_news_source_count,eligible_for_full_kg_backtest,created_at_utc,fundamental_ticker_coverage,fundamental_source
HIST-20120521,2012-05-21,明顯下跌趨勢,20260724,市場技術與壓力基準,55.30612564086914,0.027955993105727384,-0.03949009165216777,-0.05262675942420758,0.05553811750175308,1.0765061331762404,0.2025057444446486,-0.08410297877851292,22.010000228881836,0.006401435037775016,41.10304260253906,-0.01819349474995946,-0.3333333333333333,-1.0,-0.0011198655499187193,0.005599120826912607,0.030037793048211858,-0.0011198655499187193,-0.0070387508933024145,-0.03359479393570319,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20120522,2012-05-22,明顯下跌趨勢,20260724,市場技術與壓力基準,55.24419021606445,-0.0011198655499187193,-0.03537792152221564,-0.0529701153887947,0.05355503459532773,1.0897707925439741,0.20210936105424748,-0.085128660299852,22.479999542236328,0.02321348406105006,41.098411560058594,-0.01348976066713159,-0.3333333333333333,-1.0,0.0019219809952166766,-0.0017613670771712275,0.031995107282984936,0.0019219809952166766,-0.005925521130362932,-0.03251133671174977,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20120524,2012-05-24,明顯下跌趨勢,20260724,市場技術與壓力基準,54.98762893676758,-0.006553516676043092,-0.07016709242765562,-0.055128317446054176,0.04673259029009946,1.3899995050716776,0.17041125122725673,-0.0893774430295382,21.540000915527344,-0.12045728391838728,41.065914154052734,0.0094760669155447,-0.3333333333333333,1.0,-0.001287368423170343,-0.02799722810299532,0.02165057184423902,-0.001287368423170343,-0.02799722810299532,-0.02799722810299532,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20120525,2012-05-25,明顯下跌趨勢,20260724,市場技術與壓力基準,54.916839599609375,-0.001287368423170343,-0.07688876660068278,-0.0550526316331168,0.044366344115051914,0.5426947324578021,0.16691907466593484,-0.09054974975480867,21.760000228881836,-0.13306773314050113,40.93585205078125,0.006278900039562441,-0.3333333333333333,1.0,0.012727457120390806,-0.019333195333187003,0.003267338699594058,0.012727457120390806,-0.02674428943354179,-0.02674428943354179,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20120606,2012-06-06,明顯下跌趨勢,20260724,市場技術與壓力基準,55.314979553222656,0.022905898447499906,-0.03099812440988947,-0.03717914656013288,0.0461824394793251,0.9839147090242536,0.20335257091019668,-0.08395635357458164,22.15999984741211,-0.08202152412171893,41.13411331176758,-0.0016130760078044704,-0.3333333333333333,0.0,-0.0039988303843525586,-0.00623820298486466,0.04093440980270313,-0.0039988303843525586,-0.011356512779913008,-0.011356512779913008,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20120611,2012-06-11,明顯下跌趨勢,20260724,市場技術與壓力基準,54.68679428100586,-0.016860349368834182,-0.036927676339031046,-0.04313860365713218,0.03146138001313292,0.8935244791748778,0.21476685138275983,-0.09435941495216993,23.559999465942383,-0.09800923778860604,41.17619705200195,0.018142474766668304,-0.3333333333333333,1.0,0.012134085156651375,0.031000818579201894,0.027594873399245268,0.012134085156651375,0.005177103638683844,0.005177103638683844,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20120612,2012-06-12,明顯下跌趨勢,20260724,市場技術與壓力基準,55.35036849975586,0.012134085156651375,-0.016042828254332897,-0.03002938338862826,0.043010307544880444,0.8530516734741108,0.21825210252070262,-0.08337029497187998,22.09000015258789,-0.10494327879099452,41.465938568115234,0.018831333342643752,-0.3333333333333333,1.0,-0.006873576949926186,0.029214459474090848,0.009668315142483008,-0.006873576949926186,-0.006873576949926186,-0.006873576949926186,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20120614,2012-06-14,明顯下跌趨勢,20260724,市場技術與壓力基準,55.17341995239258,0.003702142805640962,-0.009214955575801986,-0.029522005672114937,0.03815790034830502,1.1428778862793485,0.21860267341180858,-0.08630065115867713,21.68000030517578,-0.00184157502040605,41.65285873413086,0.008828481602795035,-0.3333333333333333,1.0,0.012424273411590248,0.0076021643901933444,0.018692517330491487,0.012424273411590248,0.0076021643901933444,-0.0013982899295814644,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20120626,2012-06-26,明顯下跌趨勢,20260724,市場技術與壓力基準,55.44211196899414,0.006277021014172934,-0.003122842410077875,-0.01662129323368222,0.036590104003209944,0.6409046627331623,0.21509870492816419,-0.08185097736974856,19.719999313354492,0.07290534351319322,42.012718200683594,-0.0005559231864071812,-0.3333333333333333,-1.0,0.006078169279274626,0.037907866873512885,0.00031994348078012713,0.006078169279274626,-0.0051182700318849195,-0.0051182700318849195,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20120629,2012-06-29,強勢反彈／轉折,20260724,市場技術與壓力基準,56.896453857421875,0.03151127198729631,0.06451724796029668,0.012209959114602542,0.061402769521129,0.9920672387510245,0.21965970321690373,-0.05039197664566397,17.079999923706055,-0.0568746908852541,42.66227722167969,0.012421001784102215,1.0,1.0,0.002961234360107312,-0.002493921581563474,0.010286647110599123,0.002961234360107312,-0.002493921581563474,-0.026964081414602048,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20120703,2012-07-03,正常／溫和上漲,20260724,市場技術與壓力基準,57.54380416870117,0.008391607830643188,0.06412218134577552,0.024120854878018738,0.07193181640219515,0.3831674016387505,0.21986207216318016,-0.032731445801619796,16.65999984741211,-0.15517239211413836,42.86343002319336,0.020248911733017128,1.0,1.0,0.0006162509812053241,-0.02881788729461643,-0.004314883833441696,0.0006162509812053241,-0.02881788729461643,-0.03791043982593556,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20120730,2012-07-30,橫盤／低波動,20260724,市場技術與壓力基準,57.481727600097656,-0.0007708827154169207,0.010286647110599123,0.029533691007997964,0.05560152032989896,0.9155296769564598,0.1702206954919003,-0.004301360186631298,18.030000686645508,-0.0316863655207108,43.201847076416016,0.007895239672595977,1.0,1.0,-0.00030872370091494794,0.019747366856267545,0.05522995336626302,-0.00030872370091494794,-0.006787939601114679,-0.006787939601114679,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20120817,2012-08-17,正常／溫和上漲,20260724,市場技術與壓力基準,60.585514068603516,0.0044107833455093726,0.0635120173471182,0.06314637613241336,0.10096935345990699,0.6764691919244109,0.14044074321535263,0.0,13.449999809265137,-0.08751695942225712,43.261505126953125,0.0009840598891663888,1.0,1.0,0.0014632798915057421,-0.00043936175055625526,0.027663734503101,0.0014632798915057421,-0.006586522499596903,-0.00892896663917031,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20120821,2012-08-21,正常／溫和上漲,20260724,市場技術與壓力基準,60.434749603271484,-0.003945963152442444,0.08243349219621443,0.056497234654754314,0.09624708326075715,1.313763522565938,0.1245954184201823,-0.003945963152442444,15.020000457763672,0.011447816291377144,43.40798568725586,0.002290997559880603,1.0,0.0,0.004108604095272916,0.003668272526106353,0.0330152101860508,0.004108604095272916,-0.004108288490650591,-0.006456576244048717,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20120927,2012-09-27,橫盤／低波動,20260724,市場技術與壓力基準,61.487518310546875,0.013783063190712097,0.013701390414850412,0.0280530629541782,0.08561572337177825,0.7497307173901755,0.14404589318699135,-0.01509686077928818,14.84000015258789,0.054726401880941244,44.071067810058594,-0.005789381286445017,1.0,-1.0,-0.008244396654197406,0.0030373015396389924,-0.05756442377320492,-0.008244396654197406,-0.00969067754338715,-0.05756442377320492,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20121008,2012-10-08,橫盤／低波動,20260724,市場技術與壓力基準,60.78494644165039,-0.009133103264596931,7.173670482885086e-05,0.005473179964584629,0.06490796611247363,0.9209713258423753,0.11580496138150187,-0.0263506120806416,15.109999656677246,-0.07414216058660317,44.10801315307617,0.007309947379251058,1.0,1.0,-0.01594724975366202,-0.01726408553966452,-0.0611560805298772,-0.01594724975366202,-0.02443328773599318,-0.0611560805298772,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20121017,2012-10-17,正常／溫和上漲,20260724,市場技術與壓力基準,60.54485321044922,-0.000587124296178132,-0.030196410115966077,-0.002980332767254956,0.05401145599623036,0.9869879944805602,0.12782137575070904,-0.030196410115966077,15.069999694824219,-0.07489264285677488,44.65740966796875,0.01774686595254016,-0.3333333333333333,1.0,-0.011604281140940365,-0.042890986153141464,-0.08490064247357054,-0.011604281140940365,-0.042890986153141464,-0.08886650070850399,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20121019,2012-10-19,明顯下跌趨勢,20260724,市場技術與壓力基準,58.41048049926758,-0.02392611650716281,-0.06371993211461269,-0.0381025232434552,0.015361101529308252,2.013759951047227,0.15333673049882535,-0.06438465581638231,17.059999465942383,0.05700124603994694,44.40899658203125,0.0048644839500342485,-0.3333333333333333,0.0,0.005176281516464654,-0.005024700631016676,-0.028623904834633507,0.005176281516464654,-0.00791734198313121,-0.055572844150489686,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20121022,2012-10-22,明顯下跌趨勢,20260724,市場技術與壓力基準,58.71282958984375,0.005176281516464654,-0.05334114957129088,-0.032939393854818255,0.019938577359055243,1.0234162969668095,0.1558261253562739,-0.059541647403764,16.6200008392334,0.08840866673211867,44.418521881103516,0.000537129102945455,-0.3333333333333333,0.0,-0.009542585848967389,-0.01620736139366763,-0.03165688792880306,-0.009542585848967389,-0.01620736139366763,-0.060436290413960814,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20121031,2012-10-31,明顯下跌趨勢,20260724,市場技術與壓力基準,57.76124954223633,-0.006121029451948812,-0.05140955135523617,-0.04563246394421083,0.0005022547068316285,0.933464613720545,0.13944562763868204,-0.07478399579998452,18.600000381469727,0.11913354044858493,44.23222732543945,-0.004194073728133518,-0.3333333333333333,-1.0,0.014165125399846046,-0.012009300104710352,0.01478077357560359,0.014165125399846046,-0.012009300104710352,-0.044957572647574495,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20121102,2012-11-02,明顯下跌趨勢,20260724,市場技術與壓力基準,57.9569206237793,-0.010627008547008598,-0.05701074996122357,-0.040950328949414194,0.002837552919207287,1.0687479650197964,0.15008346240172168,-0.07164974891929154,17.59000015258789,-0.04037096422248909,44.1462287902832,-0.0015130878605609244,-0.3333333333333333,0.0,0.0065978813088265476,-0.026699626454422365,0.007672121855118119,0.0065978813088265476,-0.030842505120265762,-0.04818193623812028,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20121106,2012-11-06,正常／溫和上漲,20260724,市場技術與壓力基準,58.44605255126953,0.0018296246179945186,-0.047259854485472874,-0.031547335364275786,0.010328970530108839,0.7123283980093182,0.15273330160541207,-0.06381486496048372,17.579999923706055,-0.012914067890689718,44.141441345214844,-0.0008650915650938451,-0.3333333333333333,0.0,-0.023585428425636934,-0.04169220304149479,-0.01247708905821332,-0.023585428425636934,-0.04169220304149479,-0.056147651351890815,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20121114,2012-11-14,明顯下跌趨勢,20260724,市場技術與壓力基準,55.35122299194336,-0.011749562608666775,-0.07339560680683621,-0.07497830182078047,-0.04470385480174288,1.7416044089159792,0.16970646642878676,-0.11338764708089266,17.920000076293945,-0.06079663794814072,43.334102630615234,-0.012411434763353935,-1.0,0.0,-0.003374433519634845,0.027152808020349584,0.04932477215182285,-0.003374433519634845,-0.003374433519634845,-0.003374433519634845,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20121116,2012-11-16,明顯下跌趨勢,20260724,市場技術與壓力基準,55.40455627441406,0.004352664278086005,-0.08490064247357054,-0.07094075443783565,-0.04404811488216964,1.4065150930309402,0.15871005598095306,-0.11253335797029562,16.40999984741211,-0.11821605001537361,43.439231872558594,-0.0050330552278269325,-1.0,0.0,0.023756586696807247,0.046228263177593654,0.05216720329672908,0.023756586696807247,0.023756586696807247,0.023756586696807247,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20121119,2012-11-19,明顯下跌趨勢,20260724,市場技術與壓力基準,56.72077941894531,0.023756586696807247,-0.05216202693479366,-0.04729180705522951,-0.021562206278067708,1.104601661424244,0.18484067712797964,-0.09145017974839253,15.239999771118164,-0.08633096569013776,43.98860168457031,0.00721924949188546,-1.0,1.0,0.00031320171104853856,0.018500758490207714,0.043430525175445434,0.00031320171104853856,0.00031320171104853856,0.00031320171104853856,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20121120,2012-11-20,明顯下跌趨勢,20260724,市場技術與壓力基準,56.73854446411133,0.00031320171104853856,-0.028623904834633507,-0.045444199039861854,-0.02141886111758473,1.0636197040198792,0.16692393753812917,-0.091165620390117,15.079999923706055,-0.09429427812580371,43.99337387084961,0.009648064175682869,-1.0,1.0,0.0020377621688367764,0.026959454321593412,0.0385580719861387,0.0020377621688367764,0.0020377621688367764,0.0020377621688367764,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20121217,2012-12-17,強勢反彈／轉折,20260724,市場技術與壓力基準,58.294857025146484,0.01329427443019271,0.05216720329672908,0.0018615610454335574,0.0021854331401054417,1.1068640622082988,0.1422699120281953,-0.06557329735444495,16.34000015258789,0.018068593726640936,44.96059036254883,0.0035382236286753965,1.0,0.0,0.015255816339691641,-0.0017939820230109538,0.026279170039721578,0.015255816339691641,-0.0017939820230109538,-0.021582817611216942,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130111,2013-01-11,正常／溫和上漲,20260724,市場技術與壓力基準,60.14874267578125,0.0013398504077151152,0.027413113701930447,0.03699661471893889,0.032993233512350395,0.5437213248970433,0.17764414161963205,-0.0071257142432551435,13.359999656677246,-0.033984112047837356,45.63985061645508,0.005532262017342138,1.0,1.0,-0.004460403439146776,-0.0028250913009638667,0.011151072018930952,-0.004460403439146776,-0.009366720380079907,-0.011596795257524994,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130404,2013-04-04,橫盤／低波動,20260724,市場技術與壓力基準,61.336669921875,0.00029176918506812477,0.0011441619101177913,0.009876021524204859,0.036234055063465886,1.138299348183889,0.08724757139784702,-0.00883520827538864,13.890000343322754,0.056273821008307134,46.0828971862793,0.002530651598387834,1.0,0.0,-0.008329850538340566,0.022797194359862383,0.04164856857125798,-0.008329850538340566,-0.008329850538340566,-0.018413350548291407,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130422,2013-04-22,正常／溫和上漲,20260724,市場技術與壓力基準,61.65938949584961,0.010281171829826796,0.0029164897014792857,0.008885418116820976,0.03591398594591855,0.9605888125448984,0.17075736921152823,-0.017566108507274913,14.390000343322754,-0.1667631753388995,46.445919036865234,0.005522332752013526,1.0,1.0,0.009594126669124403,0.020641700795223095,0.07849884546419283,0.009594126669124403,0.009158086245306452,0.009158086245306452,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130424,2013-04-24,正常／溫和上漲,20260724,市場技術與壓力基準,62.22407150268555,-0.0004318967516744321,0.010333647324419326,0.01717487699072806,0.04458036153401812,1.1567286823780876,0.17245513452495723,-0.008568894198672461,13.609999656677246,-0.1756511527559801,46.71088790893555,0.005917383851256286,1.0,1.0,0.005329559510993009,0.01397183991066031,0.060501664238241215,0.005329559510993009,0.002160171612135109,0.002160171612135109,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130531,2013-05-31,高波動／壓力,20260724,市場技術與壓力基準,65.65702056884766,-0.0091985751741398,0.027637055488873852,0.03505153860991639,0.08333449359293632,1.2367544500145775,0.08685080840501362,-0.014132400582369864,16.299999237060547,0.15849321894844492,45.8110466003418,-0.020761349223912928,1.0,-1.0,0.001774733938065154,0.0019116184125653746,-0.023952110420452644,0.001774733938065154,-0.016381864457179263,-0.04504295186140228,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130604,2013-06-04,橫盤／低波動,20260724,市場技術與壓力基準,65.43295288085938,-0.005178243535895244,0.008287388948141627,0.028652868755886907,0.0785416584505092,1.085188392403906,0.07971652676545257,-0.017496870546894527,16.270000457763672,0.12361885166543951,45.77090072631836,-0.016123883484987278,1.0,-1.0,-0.013013576281407646,-0.004246639743259117,-0.014151462590253239,-0.013013576281407646,-0.013013576281407646,-0.04177281031217195,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130620,2013-06-20,高波動／壓力,20260724,市場技術與壓力基準,63.66719055175781,-0.023776264352238452,-0.035180867760592704,-0.012248064065691011,0.04463073212599822,1.6122663578459757,0.155369736539062,-0.04401052976339881,20.489999771118164,0.24862888248895865,44.96810531616211,-0.021143518358978763,-0.3333333333333333,-1.0,-0.005310793810798464,0.005140511919372814,0.05344131194468149,-0.005310793810798464,-0.015197089605662573,-0.015197089605662573,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130625,2013-06-25,正常／溫和上漲,20260724,市場技術與壓力基準,63.158226013183594,0.007314101022411812,-0.0463905561012562,-0.02084569428252636,0.035596542559374056,0.7449688167696483,0.15894909878028876,-0.051652844987049695,18.469999313354492,0.11198065229713206,44.755001068115234,-0.029237342339308414,-0.3333333333333333,-1.0,0.008969803491669426,0.021355173632187974,0.06064922945903595,0.008969803491669426,0.008969803491669426,0.008969803491669426,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130628,2013-06-28,正常／溫和上漲,20260724,市場技術與壓力基準,64.08439636230469,0.0014051816527971273,-0.023952110420452644,-0.00903051933340493,0.05011176408226392,0.7561461875682642,0.16086527233411327,-0.03774601018356749,16.860000610351562,-0.10793645763773552,45.0374755859375,0.008097789969437663,-0.3333333333333333,1.0,0.006172980605190448,0.019362903542639254,0.05556313521840739,0.006172980605190448,0.006172980605190448,0.006172980605190448,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130711,2013-07-11,正常／溫和上漲,20260724,市場技術與壓力基準,67.41134643554688,0.019861098125852017,0.046725167799625655,0.03436361947039246,0.10203389233098914,1.5153023846498268,0.15472477095476217,0.0,14.010000228881836,-0.13518521178515341,46.158443450927734,0.0201499735649735,1.0,1.0,0.004401895030863301,0.005335037020102407,0.02440938732918796,0.004401895030863301,0.004401895030863301,-0.009470514071260538,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130722,2013-07-22,正常／溫和上漲,20260724,市場技術與壓力基準,67.26744842529297,0.002949168309738459,0.06218915526974178,0.025311951517589693,0.09575645410659295,0.7489834139219581,0.103032615483051,-0.009926251575611111,12.289999961853027,-0.10877447455760814,46.8160400390625,0.010974418505415695,1.0,1.0,-0.007351580984609196,0.0056145717776097115,0.007218540710380639,-0.007351580984609196,-0.007351580984609196,-0.007351580984609196,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130809,2013-08-09,橫盤／低波動,20260724,市場技術與壓力基準,68.77808380126953,-0.0040362749912582485,0.015803130585441583,0.03859740903726894,0.1102363247477196,0.7938594117907489,0.08190628605398605,-0.0068813072544891,13.40999984741211,0.11936563938372569,45.84369659423828,-0.0069407098737989115,1.0,-1.0,0.0023534420476543083,-0.013204056714669843,0.01751858954100438,0.0023534420476543083,-0.013204056714669843,-0.017649151441932465,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130812,2013-08-12,橫盤／低波動,20260724,市場技術與壓力基準,68.93994903564453,0.0023534420476543083,0.015900539053345097,0.04001052724277754,0.11193136224749156,0.876216890790111,0.08192972145081065,-0.004544059964670333,12.8100004196167,0.08192569717296783,45.80368423461914,-0.002725172450567137,1.0,-1.0,0.005608062861653718,-0.017216835985713774,0.020085773758294012,0.005608062861653718,-0.017216835985713774,-0.01995562907303894,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130822,2013-08-22,橫盤／低波動,20260724,市場技術與壓力基準,68.48136901855469,0.009812040424477031,0.015873033837573214,0.025534310940695137,0.09732650945527155,0.7542860587128458,0.09865859421238693,-0.012191568138828601,14.760000228881836,0.002036706556540313,45.51830291748047,0.0008813234665143721,1.0,0.0,0.0066964201163326464,-0.0026260055993823084,0.040272660731573984,0.0066964201163326464,-0.013392840232665182,-0.013392840232665182,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20130913,2013-09-13,正常／溫和上漲,20260724,市場技術與壓力基準,70.18977355957031,0.0006407423605532259,0.03377010153852278,0.029296269871975422,0.10822217475674334,0.679179425305706,0.11279231394626442,-0.0019180710280796154,14.15999984741211,-0.10662463680653289,45.829200744628906,0.005409646780803579,1.0,1.0,-0.0026900251458872315,0.014952639774676202,0.018036472949638505,-0.0026900251458872315,-0.0026900251458872315,-0.010874232085212987,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20131001,2013-10-01,正常／溫和上漲,20260724,市場技術與壓力基準,71.86158752441406,0.01014212922726343,0.052954110566284296,0.03856574927887757,0.12096032136597823,1.299517334572848,0.08525733403894584,0.0,15.539999961853027,0.1036931850893561,46.29066467285156,-0.0018776658116766987,1.0,-1.0,-0.000376471407601775,-0.03087352195690385,0.04242002530618305,-0.000376471407601775,-0.03087352195690385,-0.033885611721446884,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20131009,2013-10-09,橫盤／低波動,20260724,市場技術與壓力基準,69.426513671875,-0.003108046093864947,-0.010874232085212987,-0.002373363034462783,0.0768151741102081,2.240260332049738,0.11843052466123022,-0.033885611721446884,19.600000381469727,0.18072288741323428,46.321014404296875,0.00021803722184499108,-0.3333333333333333,0.0,0.021174363771270688,0.044167654226345165,0.07820208899641656,0.021174363771270688,0.021174363771270688,0.021174363771270688,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20131101,2013-11-01,正常／溫和上漲,20260724,市場技術與壓力基準,74.68446350097656,0.0002415528537875744,0.04294698540711517,0.04762615417427485,0.13683246464542553,0.853011404279261,0.14021796909061515,-0.00301020573405697,13.279999732971191,0.01451486464236118,47.170284271240234,-0.0038529040860746377,1.0,-1.0,0.001449273585709454,-0.003260176021310346,0.03224258308422834,0.001449273585709454,-0.016543906952284027,-0.016543906952284027,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20131106,2013-11-06,正常／溫和上漲,20260724,市場技術與壓力基準,74.8558120727539,-0.00024118930476746403,0.07820208899641656,0.044449990147052754,0.13563573975591758,0.7684078178303132,0.10544888499259132,-0.0007228119533969624,12.670000076293945,-0.07179484026548622,47.26172637939453,0.0007495093536813435,1.0,1.0,-0.018795085481823848,0.0065061400900841004,0.02867471552008194,-0.018795085481823848,-0.018795085481823848,-0.018795085481823848,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20131216,2013-12-16,橫盤／低波動,20260724,市場技術與壓力基準,76.94818115234375,0.005538774562453774,0.016197903715349682,0.028980735872477625,0.1305940476018399,0.8499983701466851,0.0915316627289634,-0.011928276337716093,16.030000686645508,0.1882876915213474,47.48028564453125,-0.0023601093192697764,1.0,-1.0,-0.0019926129454700403,0.027750037875212463,0.03903764439181123,-0.0019926129454700403,-0.0019926129454700403,-0.0019926129454700403,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
HIST-20131219,2013-12-19,正常／溫和上漲,20260724,市場技術與壓力基準,77.47127532958984,-0.0027860041615747067,0.03869398665574342,0.02995133786082138,0.13429321199568078,1.417651749155272,0.08988189844776164,-0.0052113590875737525,14.149999618530273,-0.0894466117590007,47.51606750488281,0.003235372243389545,1.0,1.0,0.01018345402914922,0.02209563126611691,0.03412411373883906,0.01018345402914922,0.01018345402914922,0.004461157645788916,需要歷史多來源事件回補,資料不足,0,False,2026-07-27 19:30:45.007317+00:00,0,SEC Company Facts（point-in-time filed_at）
