date,ticker,topic,headline_count,sample_headline,source,link,current_price,ret_5d,ret_20d,volume_ratio_20d,dist_ma_50,dist_ma_200,drawdown_6m,rel_spy_20d,rel_qqq_20d,risk_flags,candidate_score,candidate_label,observation_reason,fetched_at_utc,matched_keywords,keyword_group,analysis_note
2026-05-27,KMB,消費復甦,1,Kimberly-Clark Has Fallen 33%. Is KMB Stock Finally a Buy? - TIKR.com,TIKR.com,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPTURUbmNab1pWZTZJZm1HNl9RMTZEVVAxVmtmUEpUQzMwRnpXVjd5SWVfa1MzQnMxLWh4TC15d09Ja0lxOU1FRmUyTG9ZTmVhTzMwYVNlTmxuSDd6M2J1ZUdGeDlYS1BYbDdjbk04Sjc3VUp3dVJJem1hb2FBM2RJY2syZzJrcFlS?oc=5,100.18000030517578,0.038457541593525546,0.01767571942925561,1.1529603527645862,0.025602180202638714,-2.3712084298632696e-05,,-0.0348991098268574,-0.08263397670903838,未觸發主要風險,38.55006073974772,暫時不強,新聞提及 1 次，量價訊號尚需確認。,2026-05-27T23:03:56+00:00,,,
2026-05-27,EBC,半導體設備,1,"Nikkei 225 Tops 65,000: Can Japan’s Rally Hold Beyond AI Stocks? - EBC Financial Group",EBC Financial Group,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9SMHFHa0IwV3FyWDYxWFFzUldvdUV6MzVJamtiYnJqamgwejBxbm9NNmx2clpLTnF1dkVWRjJNTXpSYUx6cDZ0NlVSYkEySkNTRXdzdHhXNXZpVVk?oc=5,19.959999084472656,0.03850155034105529,-0.00893745335803231,0.5273224616083881,0.00415543385151973,0.010574263904316261,,-0.06013740160977199,-0.10662395703471783,未觸發主要風險,38.186990052142804,暫時不強,新聞提及 1 次，量價訊號尚需確認。,2026-05-27T23:03:56+00:00,,,
2026-05-27,DAR,消費復甦,1,Darling Ingredients: The Recovery Is Visible (NYSE:DAR) - Seeking Alpha,Seeking Alpha,https://news.google.com/rss/articles/CBMijAFBVV95cUxOY2lsZWE2bHU1cWxQdF9OVXFtYWdLa1NaaWhLWjBvb25EZVA1ckxqNURCUTlVMUxEa1h1THZsSTZPdVRfcFlrOHE5aGdaRExoTFkwQzFOYTZ0UGVyWGtkZGlneVV2WEEzMGVhLUNabE11NF9OR09ORmVjMWxWZUh2NmxOYlNmcTdHNWYtUA?oc=5,58.7400016784668,-0.02018347071015658,-0.04223055723563396,0.7208086716629875,-0.03334416259504869,0.16026372369176278,,-0.09171052807378999,-0.1366354447061906,低於50DMA,16.140419848353794,低優先或資料不足,新聞提及 1 次，量價訊號尚需確認。,2026-05-27T23:03:56+00:00,,,
2026-05-27,RCAT,國防/航太,1,A Look At Red Cat Holdings (RCAT) Valuation After New Defense Drone Contracts And AI Deployment News - simplywall.st,simplywall.st,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNakhhemV0QkRRbUdqQ3A1N1hzNmhFeXE2eEdhS3R5U1NWS0w4dnJTU2FUM0tZa1NwbDBnSnNSQ2hxckdnUHFxT3pfWWl5MWFYcENYQUN4T1BGMVJLMU13V1d1VG5YMjY2R1NodUVLUXRyUVl1QzN0aUk5WGxlNmk4N1lyYnZYcDRqemxTTzVTb3d2YnhDNUZtOXpvQjJlaEdvYmFZOC1oZkM3RkNmYzNyNzBnZnJVd1djU2hBOFVRMTdmdTFnNGFqcFVNN0hGOHFGcGtMcXlVbk3SAd4BQVVfeXFMTnVVbTBSbTdyRThPZW1PVFZRcXB3M3NtTXZwWDlSY3dUVDlfc3YwOTNmZy0zYktUVkFFeUxNaHp6bkVXWk84cGRwYnlRdzBHcmpfTDlpUjlDQ0Z3RjVQd19oNHIyaXJ6QnJiM3VibDZJVENVdnN4OVNkdklwZkVvNW1FWEVfc2JqQkJ0SmNIbTlscWJNTkFOemZTNzVUdUJKR0pJREdiNmo5MVZXR2RuOV9SMkdmMVcwbFVtN1hjQUc2N2VMQ3A5VzNIQmQ5VGtXYjZFVkRoZV8yVFA5YThn?oc=5,10.670000076293945,0.24795319745798405,-0.05908289834908387,1.5592405681344934,-0.1144934173598795,-0.10012443876094468,,-0.10769224906759856,-0.15182669360329382,短線漲幅過大；低於50DMA,1.502457879454873,低優先或資料不足,題材熱但短線漲幅偏大，等待回檔或量價整理。,2026-05-27T23:03:56+00:00,,,
2026-05-28,CPSH,小型成長股,1,CPS Technologies Corporation Stock (CPSH) Opinions on technical breakout signals - Quiver Quantitative,Quiver Quantitative,https://news.google.com/rss/articles/CBMiuAFBVV95cUxONzVSWThBczZjN2tsTUdwYWdndFUzeVZqNDBOZE9TOF9hZE9NVUxMUnk5bk5qaUtjdGsxdE44T0hjMThIME9uRnoxN20tZGRHMnd5Z25pUDJYWV9YTGgzU3pSeU5CV1V3TU52TTBJQnc3T0VYdXdtdGpBTkswQzhyNkNpVVdfVERyVlYtejF2M2UyTUUzRkNscWJ2Z1NWV1lIak80emRlNXlMbmIybmN1LVJsbFNfS29C?oc=5,11.100000381469727,1.4395604211341766,1.4078091236426302,2.7348494656018274,1.2519781549260967,1.4788032557641877,,1.270539243021192,1.165489875519278,短線漲幅過大,100.0,高優先觀察,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,2026-05-28T23:01:45+00:00,,,
2026-05-28,PANW,網路安全,1,Palo Alto Networks: AI Cybersecurity Seesaw (NASDAQ:PANW) - Seeking Alpha,Seeking Alpha,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOU2NTM0ozSHlaSlJQLUFVdldjN1ZjYVQyQVZyOWlobWF6cjFMMkJkVGgyTUFqT3FmZVNXTEdmRHJxRkRfdUtrWWt0MEotMXQ0Q05xMDFlQklDT3hod0R6dlZuSWJQcGhOd21XNnJ2el9HTHRsNnNWRk5QX3BBZ0FIVmtRWWY4QTVNSWU0?oc=5,257.7699890136719,0.045041697829461214,0.4199074504062019,0.6868191618298402,0.36267850055580575,0.42284236231343253,,0.3389581241922197,0.2770095344506993,未觸發主要風險,92.8681916182984,高優先觀察,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,2026-05-28T23:01:45+00:00,,,
2026-05-28,GEO,太空,1,First Rocket Lab GEO satellites: $90M Space Force Heimdall deal - Stock Titan,Stock Titan,https://news.google.com/rss/articles/CBMiugFBVV95cUxOQ3NuTl9YNWN1UDlEYWtBajRDdXc3VmpDSUNVREd4UTExck9lVHl6UGZ4TFR1YjdjNXJWam92c2lCZUhwaGZuX1VXal82eUIyZGJ5dS1pTVZzLXE5bXRjYS1zYldmY09ILTVtVjV2ZmFiYnVWYk1ZbHNPQkhocnQxSDFDY0ZadTdjNVJHZ1BkQ3FZSkhmV2xoQXZHV3JaelRlOFZJVDJIMkF6Y2U3UjZxdXdYamIxbXBqZWc?oc=5,23.110000610351562,-0.00516568808650153,0.21952504907270654,0.44711956091912136,0.19367371538930778,0.33216329225323116,,0.1499995803562295,0.0967933964441019,未觸發主要風險,88.21466732471936,高優先觀察,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,2026-05-28T23:01:45+00:00,,,
2026-05-28,USAR,能源/材料,1,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",MSN,https://news.google.com/rss/articles/CBMirANBVV95cUxPTVVoLWh1aWM0aW93aTYyUEIzQXVJYllIODVjME1XdlRoUVptQnpteWh0U0hIdDU4OFBqeHdkbUZQQmxxZWtpYlZtSFpmQnVuZmoxNmFZd0dCbFJ6elhDeTRTNVlJcGhGSzZRWmhxNDRISElKN0N3clF3ZVotdXFhUkFUcndleEE5THJ5ZlNTMUg0dG1jR1ZENUpsZXBPd1A2WHZvZmRZbkNVMUdOUFlHeWpmckJDWkNqQTFoX1ZtUW5uT0x2cll4dzJVX1pvTl9pQTRWRUhyX01NbFBKNVhfYl9KSkRBWTBzWWhUZVh1MzZERFFuQWxvN1JtLTBzYVBBUzFFVGo5ZEo3S2Zwdll6dW5Wb1dPazVORk9wTmItTW15bW90dkgyREpFcmJYcU9DcnExd0EyeVVxYzJmcVhTcWhSU2VqLW4wWmZfOWFDRTBJRGZQeWZiYlBJMVpSMDNWLWpIR0VFNjREVUpnMGNaT2FOeVZydUtwOFVlZVpZMjUzY2hFWDRZX3JQRXdvSnNRV3FBcXd3c0ZZTWJSX3EzM2RwTThuY1NqcDh4Zg?oc=5,28.190000534057617,0.24900314201254448,0.2796186861286063,0.7999519607558966,0.3315824799700622,0.4422946376414205,,0.2066672621303034,0.15083927630637728,短線漲幅過大,85.99951960755897,高優先觀察,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,2026-05-28T23:01:45+00:00,,,
2026-05-28,HWM,小型成長股,1,A Look At Howmet Aerospace (HWM) Valuation After Record High Breakout On Q1 2026 Earnings - simplywall.st,simplywall.st,https://news.google.com/rss/articles/CBMi0wFBVV95cUxQTDVKZmxTMTVoVHAwamRCQzIwSWdIUFE1c0lPQmNRWEx6UF9vdlRiel9PRmlpQWxZOGc0aEpFa0ZXbVY3bWc4dXZzWjFUMXlneDYwSTZ2RzRnTlh6dlRDZVFtSXNzOExydXNaVktzYUZXMUp1bDNubi1sS3E3Zmg0dmNacnZybC1fd2cxM0dwejFTV1B2Ty1IdWF3bmpjbXdwWl83TTJOMGpOUXR0RUFuOFV1RTlHR3Y1dm85Z1VWcEhhaWZIX3l1bm5KdURZUmlqdlZN0gHYAUFVX3lxTE9GU3JfVnJkT3dxYVo1dzNOZ1ZpUE53Tm1SYVhBMUtBZGtPYUhyUXRvLWJ6dndvanFsenlicDJsa1VuU25CWEp0VHJwbFFHaXRRR2Z6UDI1U2xvRFVhbEZia3plQkE2TW9MR25JQnE3V291cU0za2FIQmJfUl81MWUteno3V01na0VBa3h4dDM1LS1hQ2pXRU1YTVF3MGNCQW9WLXNHWkVnU0FXOF9yTWNyQi0xY2F6czBwNzF0Mk9oM2ZzdzhNODRpWldWMmN5amh5X3ZFZURHdA?oc=5,259.8900146484375,-0.005053316679379916,0.09929177894312224,0.6833326534684389,0.044871683951672736,0.11373446372613616,,0.03662084303630775,-0.01133973030985802,未觸發主要風險,69.5032458867012,可觀察,新聞提及 1 次，量價訊號尚需確認。,2026-05-28T23:01:45+00:00,,,
2026-05-28,MP,能源/材料,1,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",MSN,https://news.google.com/rss/articles/CBMirANBVV95cUxPTVVoLWh1aWM0aW93aTYyUEIzQXVJYllIODVjME1XdlRoUVptQnpteWh0U0hIdDU4OFBqeHdkbUZQQmxxZWtpYlZtSFpmQnVuZmoxNmFZd0dCbFJ6elhDeTRTNVlJcGhGSzZRWmhxNDRISElKN0N3clF3ZVotdXFhUkFUcndleEE5THJ5ZlNTMUg0dG1jR1ZENUpsZXBPd1A2WHZvZmRZbkNVMUdOUFlHeWpmckJDWkNqQTFoX1ZtUW5uT0x2cll4dzJVX1pvTl9pQTRWRUhyX01NbFBKNVhfYl9KSkRBWTBzWWhUZVh1MzZERFFuQWxvN1JtLTBzYVBBUzFFVGo5ZEo3S2Zwdll6dW5Wb1dPazVORk9wTmItTW15bW90dkgyREpFcmJYcU9DcnExd0EyeVVxYzJmcVhTcWhSU2VqLW4wWmZfOWFDRTBJRGZQeWZiYlBJMVpSMDNWLWpIR0VFNjREVUpnMGNaT2FOeVZydUtwOFVlZVpZMjUzY2hFWDRZX3JQRXdvSnNRV3FBcXd3c0ZZTWJSX3EzM2RwTThuY1NqcDh4Zg?oc=5,66.83000183105469,0.18283189081512718,0.09021211521730055,0.6758558053071717,0.12161738984857395,0.11992771417268089,,0.02805881351308437,-0.019505626716812774,未觸發主要風險,66.8294430931112,可觀察,新聞提及 1 次，量價訊號尚需確認。,2026-05-28T23:01:45+00:00,,,
2026-05-28,CPS,小型成長股,1,CPS Technologies Corporation Stock (CPSH) Opinions on technical breakout signals - Quiver Quantitative,Quiver Quantitative,https://news.google.com/rss/articles/CBMiuAFBVV95cUxONzVSWThBczZjN2tsTUdwYWdndFUzeVZqNDBOZE9TOF9hZE9NVUxMUnk5bk5qaUtjdGsxdE44T0hjMThIME9uRnoxN20tZGRHMnd5Z25pUDJYWV9YTGgzU3pSeU5CV1V3TU52TTBJQnc3T0VYdXdtdGpBTkswQzhyNkNpVVdfVERyVlYtejF2M2UyTUUzRkNscWJ2Z1NWV1lIak80emRlNXlMbmIybmN1LVJsbFNfS29C?oc=5,30.639999389648438,0.13565603815828453,0.0565517030913254,0.6112610988654819,0.03844691771689246,-0.04269945661246832,,-0.003682608976697699,-0.049778492181469236,未觸發主要風險,43.54827508742655,題材有熱度但訊號普通,新聞提及 1 次，量價訊號尚需確認。,2026-05-28T23:01:45+00:00,,,
2026-05-28,LITE,AI/資料中心,1,Is Nasdaq-100 Entry And AI Data Center Momentum Altering The Investment Case For Lumentum (LITE)? - simplywall.st,simplywall.st,https://news.google.com/rss/articles/CBMizAFBVV95cUxPakt6MWpCOUFSSVNEbE1lUmUzNUtzR3NadEtldHlZY2YzNGpOdjVveHdybUZKSThqOTR5OWRKZ0x4UllSNnlQcHkyQ0p4TkJPekE3dVdtUTN6VnE3X21JeWVHcXRDZ0VtOE9NeXp5X0wzQVppdERydUNTRzREN1ZlQkxxMktjLWlRZEZrRU53ODhRNDJhSmF6LUtMSEJjWU0ybDNjeWxqN0tjUW9PWmFDdXhNTjJ0X2NyajlwTXI4NV9FZ3pkMU5Yanp1N0LSAdIBQVVfeXFMTjBQSGFCcDFudmF2c2lTLUJPYXNoSE14SzBWeWExeXNPem41MVF6STU0QVBtMjlWNEZrY0lid3ljc1ZWYkFQSjI5YVZEVk1UeDZmanZlc09WcVlxMUJqU3VBMzdRRVF4X0xhVWNZNzA0VFdoa01vNTA3VDZCYS10R2dCbkRLbXphZ3NWeXJBS1lCbFVXc2MxVnFmTWNtOFRucWd2SENRRlJBTlU3Zk9ZM2JfREhYWUlfenBVNnFObjVCSFdmQWM3dmlseTd6Y1JYc0Rn?oc=5,860.6199951171875,-0.00858227118109467,0.0026796390312966434,0.9135122586066589,-0.002076971653334314,0.372981190288844,,-0.054483411394872006,-0.09822893127559129,低於50DMA,26.15002362828768,暫時不強,新聞提及 1 次，量價訊號尚需確認。,2026-05-28T23:01:45+00:00,,,
2026-05-28,UAMY,能源/材料,1,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",MSN,https://news.google.com/rss/articles/CBMirANBVV95cUxPTVVoLWh1aWM0aW93aTYyUEIzQXVJYllIODVjME1XdlRoUVptQnpteWh0U0hIdDU4OFBqeHdkbUZQQmxxZWtpYlZtSFpmQnVuZmoxNmFZd0dCbFJ6elhDeTRTNVlJcGhGSzZRWmhxNDRISElKN0N3clF3ZVotdXFhUkFUcndleEE5THJ5ZlNTMUg0dG1jR1ZENUpsZXBPd1A2WHZvZmRZbkNVMUdOUFlHeWpmckJDWkNqQTFoX1ZtUW5uT0x2cll4dzJVX1pvTl9pQTRWRUhyX01NbFBKNVhfYl9KSkRBWTBzWWhUZVh1MzZERFFuQWxvN1JtLTBzYVBBUzFFVGo5ZEo3S2Zwdll6dW5Wb1dPazVORk9wTmItTW15bW90dkgyREpFcmJYcU9DcnExd0EyeVVxYzJmcVhTcWhSU2VqLW4wWmZfOWFDRTBJRGZQeWZiYlBJMVpSMDNWLWpIR0VFNjREVUpnMGNaT2FOeVZydUtwOFVlZVpZMjUzY2hFWDRZX3JQRXdvSnNRV3FBcXd3c0ZZTWJSX3EzM2RwTThuY1NqcDh4Zg?oc=5,9.100000381469727,0.09243703059016295,-0.08817627265836636,0.4755024164739019,-0.05206353976018585,0.07048589774251868,,-0.1401596018064114,-0.17994120446333917,低於50DMA,8.173871445735056,低優先或資料不足,新聞提及 1 次，量價訊號尚需確認。,2026-05-28T23:01:45+00:00,,,
2026-05-28,UUUU,能源/材料,1,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",MSN,https://news.google.com/rss/articles/CBMirANBVV95cUxPTVVoLWh1aWM0aW93aTYyUEIzQXVJYllIODVjME1XdlRoUVptQnpteWh0U0hIdDU4OFBqeHdkbUZQQmxxZWtpYlZtSFpmQnVuZmoxNmFZd0dCbFJ6elhDeTRTNVlJcGhGSzZRWmhxNDRISElKN0N3clF3ZVotdXFhUkFUcndleEE5THJ5ZlNTMUg0dG1jR1ZENUpsZXBPd1A2WHZvZmRZbkNVMUdOUFlHeWpmckJDWkNqQTFoX1ZtUW5uT0x2cll4dzJVX1pvTl9pQTRWRUhyX01NbFBKNVhfYl9KSkRBWTBzWWhUZVh1MzZERFFuQWxvN1JtLTBzYVBBUzFFVGo5ZEo3S2Zwdll6dW5Wb1dPazVORk9wTmItTW15bW90dkgyREpFcmJYcU9DcnExd0EyeVVxYzJmcVhTcWhSU2VqLW4wWmZfOWFDRTBJRGZQeWZiYlBJMVpSMDNWLWpIR0VFNjREVUpnMGNaT2FOeVZydUtwOFVlZVpZMjUzY2hFWDRZX3JQRXdvSnNRV3FBcXd3c0ZZTWJSX3EzM2RwTThuY1NqcDh4Zg?oc=5,18.440000534057617,0.09892728125650385,-0.05822264525487608,0.7601706651355657,-0.049944849486359466,-0.04818814400648086,,-0.11191363919141395,-0.15300207700492763,低於50DMA,1.614989220770525,低優先或資料不足,新聞提及 1 次，量價訊號尚需確認。,2026-05-28T23:01:45+00:00,,,
2026-05-29,AVGO,半導體設備,1,Broadcom Inc (NASDAQ:AVGO) Scores Rare Perfect Technical Rating as Breakout Setup Nears Completion - ChartMill,ChartMill,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQY1FVQWJZT0lpWmZwSjY2MTVfMk82MHA4enRsN2VuSUFUSEVIR2FDWEM2WW9fODRTQnRqWmtINlJWZzNGQXkxSEhCZ0JzWDdhcGZHTkRxNm51LVFMbDZNZXgxMHhSVmVzWGp2MERsV1V6ZnkySVlINkJ4QzJsSllPR1VOSkRDN1BpdlJEVG1aaFZncUJLbUdiNXNmWEtBcFBSaTNjdzFycG10RFF3T1poYVNuNVlkQ3ZVZ215TEpWejRwOGt4RTZnOUI0TkNIempxcDBMXzh2M1lQM1doXzZnSg?oc=5,446.7699890136719,0.07767079412541977,0.07028722624796879,1.210638592745367,0.15841832889021168,0.24461836850663077,,0.01677851249372808,-0.03201421575484342,未觸發主要風險,67.65756706619527,可觀察,新聞提及 1 次，量價訊號尚需確認。,2026-05-29T20:41:20+00:00,,,
2026-05-29,LITE,AI/資料中心,1,Is Nasdaq-100 Entry And AI Data Center Momentum Altering The Investment Case For Lumentum (LITE)? - simplywall.st,simplywall.st,https://news.google.com/rss/articles/CBMizAFBVV95cUxPakt6MWpCOUFSSVNEbE1lUmUzNUtzR3NadEtldHlZY2YzNGpOdjVveHdybUZKSThqOTR5OWRKZ0x4UllSNnlQcHkyQ0p4TkJPekE3dVdtUTN6VnE3X21JeWVHcXRDZ0VtOE9NeXp5X0wzQVppdERydUNTRzREN1ZlQkxxMktjLWlRZEZrRU53ODhRNDJhSmF6LUtMSEJjWU0ybDNjeWxqN0tjUW9PWmFDdXhNTjJ0X2NyajlwTXI4NV9FZ3pkMU5Yanp1N0LSAdIBQVVfeXFMTjBQSGFCcDFudmF2c2lTLUJPYXNoSE14SzBWeWExeXNPem41MVF6STU0QVBtMjlWNEZrY0lid3ljc1ZWYkFQSjI5YVZEVk1UeDZmanZlc09WcVlxMUJqU3VBMzdRRVF4X0xhVWNZNzA0VFdoa01vNTA3VDZCYS10R2dCbkRLbXphZ3NWeXJBS1lCbFVXc2MxVnFmTWNtOFRucWd2SENRRlJBTlU3Zk9ZM2JfREhYWUlfenBVNnFObjVCSFdmQWM3dmlseTd6Y1JYc0Rn?oc=5,854.9600219726562,-0.11357177607811686,-0.0524869059392864,0.9814820909443508,-0.012171285787475616,0.3599600008462214,,-0.0998575609233936,-0.14305320764015317,低於50DMA,17.516392196729136,低優先或資料不足,新聞提及 1 次，量價訊號尚需確認。,2026-05-29T20:41:20+00:00,,,
2026-05-29,EBC,半導體設備,1,"Nikkei 225 Tops 65,000: Can Japan’s Rally Hold Beyond AI Stocks? - EBC Financial Group",EBC Financial Group,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9SMHFHa0IwV3FyWDYxWFFzUldvdUV6MzVJamtiYnJqamgwejBxbm9NNmx2clpLTnF1dkVWRjJNTXpSYUx6cDZ0NlVSYkEySkNTRXdzdHhXNXZpVVk?oc=5,19.729999542236328,-0.006045382212960582,-0.02471576921967278,0.9373956305351461,-0.009587886728893547,-0.0015703397032402755,,-0.07347483450048997,-0.11793652410170408,低於50DMA,8.060580548941726,低優先或資料不足,新聞提及 1 次，量價訊號尚需確認。,2026-05-29T20:41:20+00:00,,,
2026-05-30,RGTI,量子運算,1,QBTS or RGTI: Which Quantum Stock Stands Out on $2B Federal Fund? - TradingView,TradingView,https://news.google.com/rss/articles/CBMiugFBVV95cUxNX194Nm43RFhlWllXS2NwM1JuT0VIejBiQmUyY0VkbXlCamF1RlVodlpNS2toZFFTd054clk1eXZLWVNKeHE0TUpLcnVhZzNOVGVtbWZnRG5PRThTRWEwZWlnLVJPZWZGVjg3NTNseU12Q3prelU0VVYyUy1Dd1ZMRVN2NF9ib2NEdWp4RkpqZGM3dndEbjZJMVlCS201RnFJMU1TVzk3Y1A5c1RaLUdnSm81UDFxQ1d4LXc?oc=5,25.540000915527344,0.15880217126189966,0.46361030366081946,1.1579175816921052,0.4447336039703995,0.2947903593012886,,0.390437511474099,0.32371379651518906,未觸發主要風險,97.57917581692105,高優先觀察,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,2026-05-30T21:38:00+00:00,,,
2026-05-30,QBTS,量子運算,1,QBTS or RGTI: Which Quantum Stock Stands Out on $2B Federal Fund? - TradingView,TradingView,https://news.google.com/rss/articles/CBMiugFBVV95cUxNX194Nm43RFhlWllXS2NwM1JuT0VIejBiQmUyY0VkbXlCamF1RlVodlpNS2toZFFTd054clk1eXZLWVNKeHE0TUpLcnVhZzNOVGVtbWZnRG5PRThTRWEwZWlnLVJPZWZGVjg3NTNseU12Q3prelU0VVYyUy1Dd1ZMRVN2NF9ib2NEdWp4RkpqZGM3dndEbjZJMVlCS201RnFJMU1TVzk3Y1A5c1RaLUdnSm81UDFxQ1d4LXc?oc=5,30.139999389648438,0.17094015764006887,0.4861932134694549,0.8849591450527975,0.5452764728431907,0.3793897401400954,,0.4118913949549847,0.34413816029862176,未觸發主要風險,94.84959145052798,高優先觀察,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,2026-05-30T21:38:00+00:00,,,
2026-05-30,TKR,機器人/自動化,1,Timken hits record high as J.P. Morgan upgrades industrial automation stocks (TKR:NYSE) - Seeking Alpha,Seeking Alpha,https://news.google.com/rss/articles/CBMisgFBVV95cUxNb084eU1fZFc2aDZKalRpOXdZdjE5RmhHRFRvZ3NLUXVrYTJIOXEwbzRNajFsc2pISjkzUFFyWHNKX25iMWdvOW1RTmFEbUY1dWVUWW9LX2dhRGcyMm1FU3llV3RLTGRlTjdmVWZ1SXFoR05CeGlzM1kxVXlzd0hlVGlYRlppMTZNSGMtX2stYnJoLU9qcDNhZ202c0RGQURDQW9NMDFIWFpuNEszRmotaDRR?oc=5,127.9800033569336,0.0760952075047121,0.15781419556578546,0.8425166014679193,0.17569767023451455,0.27521555488756033,,0.09992959519705003,0.047146648693406235,未觸發主要風險,88.18985742985669,高優先觀察,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,2026-05-30T21:38:00+00:00,,,
2026-05-30,ARQQ,量子運算,1,Arqit Quantum: No Real Commercial Traction Yet (NASDAQ:ARQQ) - Seeking Alpha,Seeking Alpha,https://news.google.com/rss/articles/CBMijwFBVV95cUxOa3VSQ3VkdW01T2s0Tk0wOEpEZUtzdnNma1hRby1nR2IxNUpEeEtSV3IwOXpPVE9pMGgtbjNWV0xSOHkyUHZnN0NGYWdJMmJuZFZldDNZUGZpQWM3SjU5d29fMjd1UEx0eG9nRGFvNWthcEpMVFdLYjZmYnNLR0RyS2JfUV9UTXdoSEdHcHc5OA?oc=5,16.510000228881836,0.003647383778702107,0.14972149189466477,0.7101166588196609,0.15393219018082593,-0.11879959586513578,,0.09224148400691567,0.03982747126360975,未觸發主要風險,72.47809171733672,可觀察,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,2026-05-30T21:38:00+00:00,,,
2026-05-30,USAR,能源/材料,1,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",MSN,https://news.google.com/rss/articles/CBMirgNBVV95cUxOSmdtak8wVmtzcW9hSk1Ld2NINjlodXMzeDY5VUpXSFF5WFU3MnpxdWxrWGN4ODFTNnNZV2pPUjdCT1hLMkNJNTEwS2Z3SURlcXlfU1ZjYTAwZmFlSWRjWldzVklTa0UyOFVEaTlOM3A2RXNRUjhJVHI2TXZKeHZiRDNVYUtGUkxVcmtyNWVLTmF3Y01ESU42TmtPSTg1MWdvcDdtcHhiNHdyUjVlSXp1Y2RZWVFIaEJhUjNQV0RRc1BMQVFfLXIxamppUTZoWjhlaFF5dmxXQnFxSHhHM0ZXMlJHUTBrTVItWEVWT1pvdWpoYXpOa2QxaEIzVHI4YjJtMW9hU2FBRWtmT0phSWZ6b2NweXVpb051SHVKMXRBWXZXNTJnX3l1Qkd6WGVnc0hCYjE3WjVGZmZxaWpDNWlnV0EweVA3LWdsd013ejYyRmd2eVBxT2d4QzBOd0h0QU1kc1RRRkVWSWxkSWFqWmxMRDREUlRpUVJtNU5CZTFzSjV0Q1FIVGFMRndwZEZLRHpRZW5vZHM0cEJDc0JLNXZEWG1OTFk5Ti1rR1dmLUp3?oc=5,28.010000228881836,0.15314941017464068,0.07855221291739967,0.8424964151137743,0.31117613827457147,0.42809741495722653,,0.024630293441338047,-0.02453922268122599,未觸發主要風險,66.35112123086142,可觀察,新聞提及 1 次，量價訊號尚需確認。,2026-05-30T21:38:00+00:00,,,
2026-05-30,MP,能源/材料,1,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",MSN,https://news.google.com/rss/articles/CBMirgNBVV95cUxOSmdtak8wVmtzcW9hSk1Ld2NINjlodXMzeDY5VUpXSFF5WFU3MnpxdWxrWGN4ODFTNnNZV2pPUjdCT1hLMkNJNTEwS2Z3SURlcXlfU1ZjYTAwZmFlSWRjWldzVklTa0UyOFVEaTlOM3A2RXNRUjhJVHI2TXZKeHZiRDNVYUtGUkxVcmtyNWVLTmF3Y01ESU42TmtPSTg1MWdvcDdtcHhiNHdyUjVlSXp1Y2RZWVFIaEJhUjNQV0RRc1BMQVFfLXIxamppUTZoWjhlaFF5dmxXQnFxSHhHM0ZXMlJHUTBrTVItWEVWT1pvdWpoYXpOa2QxaEIzVHI4YjJtMW9hU2FBRWtmT0phSWZ6b2NweXVpb051SHVKMXRBWXZXNTJnX3l1Qkd6WGVnc0hCYjE3WjVGZmZxaWpDNWlnV0EweVA3LWdsd013ejYyRmd2eVBxT2d4QzBOd0h0QU1kc1RRRkVWSWxkSWFqWmxMRDREUlRpUVJtNU5CZTFzSjV0Q1FIVGFMRndwZEZLRHpRZW5vZHM0cEJDc0JLNXZEWG1OTFk5Ti1rR1dmLUp3?oc=5,64.69999694824219,0.0479429087998835,-0.02029079268183498,0.7034883357449347,0.08326575524269764,0.08349737228642207,,-0.06927108344037969,-0.1139345008324355,未觸發主要風險,37.67287989159118,暫時不強,新聞提及 1 次，量價訊號尚需確認。,2026-05-30T21:38:00+00:00,,,
